,artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions,tags
89,de.elomagic:spps-jbc,de.elomagic:spps-jbc:1.2.0,1.2.0,1639901503000,0,7,4,https://github.com/elomagic/spps-jbc,elomagic,spps-jbc,https://api.github.com/repos/elomagic/spps-jbc/languages,Java,True,"[{'name': '1.0.1', 'ts': 1615207390000}, {'name': '1.1.3', 'ts': 1639857926000}, {'name': '1.1.1', 'ts': 1615968416000}, {'name': '1.2.0', 'ts': 1639901503000}]","[{'name': 'v1.0.1', 'date': '2021-03-08T12:38:06Z'}, {'name': 'v1.1.0', 'date': '2021-03-17T07:39:38Z'}, {'name': 'v1.1.1', 'date': '2021-03-17T08:06:10Z'}, {'name': 'v1.1.2', 'date': '2021-12-17T21:07:54Z'}, {'name': 'v1.1.3', 'date': '2021-12-18T20:03:41Z'}, {'name': 'v1.2.0', 'date': '2021-12-19T08:10:15Z'}]"
90,org.ianitrix:kafka-tracing-interceptors,org.ianitrix:kafka-tracing-interceptors:0.0.1,0.0.1,1595322154000,0,10,2,https://github.com/GuillaumeWaignier/kafka-tracing-interceptors/tree/master,GuillaumeWaignier,kafka-tracing-interceptors,https://api.github.com/repos/GuillaumeWaignier/kafka-tracing-interceptors/languages,Java,True,"[{'name': '0.0.1', 'ts': 1595322154000}]","[{'name': 'v0.0.1', 'date': '2020-07-21T08:57:07Z'}]"
91,org.apache.servicecomb.pack:omega-spring-cloud-eureka-starter,org.apache.servicecomb.pack:omega-spring-cloud-eureka-starter:0.7.1,0.7.1,1659543874000,0,4,4,https://github.com/apache/servicecomb-saga/pack-dependencies/omega/omega-spring-cloud-eureka-starter,apache,servicecomb-saga,https://api.github.com/repos/apache/servicecomb-saga/languages,Java,True,"[{'name': '0.7.0', 'ts': 1652320622000}, {'name': '0.7.1', 'ts': 1659543874000}, {'name': '0.6.0', 'ts': 1590075327000}, {'name': '0.4.0', 'ts': 1554154465000}, {'name': '0.5.0', 'ts': 1566467825000}]","[{'name': 'saga-0.0.1', 'date': '2017-09-13T05:54:28Z'}, {'name': 'saga-0.0.2', 'date': '2017-10-30T02:18:24Z'}, {'name': '0.1.0', 'date': '2018-03-15T12:43:12Z'}, {'name': '0.2.0', 'date': '2018-06-07T08:49:35Z'}, {'name': '0.2.1', 'date': '2018-11-20T14:10:06Z'}, {'name': '0.3.0', 'date': '2018-12-29T08:45:16Z'}, {'name': '0.4.0', 'date': '2019-04-01T21:17:11Z'}, {'name': '0.5.0', 'date': '2019-08-22T09:34:25Z'}, {'name': '0.6.0', 'date': '2020-05-16T12:44:58Z'}, {'name': '0.7.0', 'date': '2022-05-12T05:25:42Z'}, {'name': '0.7.1', 'date': '2022-08-03T17:23:50Z'}]"
92,net.tirasa.connid.bundles:net.tirasa.connid.bundles.azure,net.tirasa.connid.bundles:net.tirasa.connid.bundles.azure:2.0.2,2.0.2,1692347897000,0,10,5,scm:git:git@github.com:Tirasa/ConnIdAzureBundle.git,Tirasa,ConnIdAzureBundle,https://api.github.com/repos/Tirasa/ConnIdAzureBundle/languages,Java,True,"[{'name': '2.0.0', 'ts': 1651490344000}, {'name': '2.0.1', 'ts': 1681972813000}, {'name': '2.0.2', 'ts': 1692347897000}, {'name': '1.0.0', 'ts': 1521794975000}, {'name': '1.0.1', 'ts': 1524065418000}]","[{'name': 'net.tirasa.connid.bundles.azure-1.0.0', 'date': '2018-03-23T08:47:56Z'}, {'name': 'net.tirasa.connid.bundles.azure-1.0.1', 'date': '2018-04-18T15:23:35Z'}, {'name': 'net.tirasa.connid.bundles.azure-2.0.0', 'date': '2022-05-02T11:18:28Z'}, {'name': 'net.tirasa.connid.bundles.azure-2.0.1', 'date': '2023-04-20T06:39:32Z'}, {'name': 'net.tirasa.connid.bundles.azure-2.0.2', 'date': '2023-08-18T08:36:41Z'}]"
93,de.zalando:zmon-eventlog-service,de.zalando:zmon-eventlog-service:1.0-M1,1.0-M1,1453988240000,0,11,6,https://github.com/zalando/zmon-eventlog-service,zalando,zmon-eventlog-service,https://api.github.com/repos/zalando/zmon-eventlog-service/languages,Java,True,"[{'name': '1.0-M1', 'ts': 1453988240000}]","[{'name': 'zmon-eventlog-service-1.0-M1', 'date': '2016-01-28T13:32:05Z'}]"
94,com.github.livesense:org.liveSense.service.apacheds,com.github.livesense:org.liveSense.service.apacheds:1.0.5,1.0.5,1401710881000,0,19,9,https://github.com/liveSense/org.liveSense.service.apacheds,liveSense,org.liveSense.service.apacheds,https://api.github.com/repos/liveSense/org.liveSense.service.apacheds/languages,Java,True,"[{'name': '1.0.5', 'ts': 1401710881000}, {'name': '1.0.4', 'ts': 1400832213000}, {'name': '1.0.3', 'ts': 1397601677000}]","[{'name': '1.0.3', 'date': '2014-04-15T22:40:48Z'}, {'name': '1.0.4', 'date': '2014-05-23T08:03:12Z'}, {'name': '1.0.5', 'date': '2014-06-02T12:07:30Z'}]"
95,org.jsmart:rest-bdd-zerocode,org.jsmart:rest-bdd-zerocode:1.1.1,1.1.1,1467837463000,0,16,15,https://github.com/authorjapps/zerocode,authorjapps,zerocode,https://api.github.com/repos/authorjapps/zerocode/languages,Java,True,"[{'name': '1.1.0', 'ts': 1467759841000}, {'name': '1.1.1', 'ts': 1467837463000}]","[{'name': 'rest-bdd-zerocode-1.1.0', 'date': '2016-07-05T23:03:03Z'}, {'name': 'rest-bdd-zerocode-1.1.1', 'date': '2016-07-06T20:35:49Z'}, {'name': 'zerocode-rest-bdd-1.1.2', 'date': '2016-07-07T20:11:26Z'}, {'name': 'zerocode-rest-bdd-1.1.3', 'date': '2016-07-08T15:16:32Z'}, {'name': 'zerocode-rest-bdd-1.1.4', 'date': '2016-07-10T21:03:21Z'}, {'name': 'zerocode-rest-bdd-1.1.5', 'date': '2016-07-11T21:12:31Z'}, {'name': 'zerocode-rest-bdd-1.1.6', 'date': '2016-07-20T20:57:11Z'}, {'name': 'zerocode-rest-bdd-1.1.7', 'date': '2016-07-20T21:30:55Z'}, {'name': 'zerocode-rest-bdd-1.1.8', 'date': '2016-07-25T00:05:59Z'}, {'name': 'zerocode-rest-bdd-1.1.9', 'date': '2016-07-25T20:40:39Z'}, {'name': 'zerocode-rest-bdd-1.1.10', 'date': '2016-07-28T20:03:37Z'}, {'name': 'zerocode-rest-bdd-1.1.11', 'date': '2016-07-29T20:36:53Z'}, {'name': 'zerocode-rest-bdd-1.1.12', 'date': '2016-08-01T15:15:51Z'}, {'name': 'zerocode-rest-bdd-1.1.13', 'date': '2016-08-22T21:05:54Z'}, {'name': 'zerocode-rest-bdd-1.1.14', 'date': '2017-11-16T14:35:27Z'}, {'name': 'zerocode-rest-bdd-1.1.15', 'date': '2017-11-16T15:51:23Z'}, {'name': 'zerocode-rest-bdd-1.1.16', 'date': '2017-11-18T09:17:54Z'}, {'name': 'zerocode-rest-bdd-1.1.17', 'date': '2017-11-20T22:00:13Z'}, {'name': 'zerocode-rest-bdd-1.1.18', 'date': '2017-12-16T02:52:02Z'}, {'name': 'zerocode-rest-bdd-1.1.19', 'date': '2017-12-20T08:08:05Z'}, {'name': 'zerocode-rest-bdd-1.1.20', 'date': '2018-01-25T18:03:09Z'}, {'name': 'zerocode-rest-bdd-1.1.21', 'date': '2018-01-31T17:37:17Z'}, {'name': 'zerocode-rest-bdd-1.1.22', 'date': '2018-02-04T14:46:05Z'}, {'name': 'zerocode-rest-bdd-1.1.23', 'date': '2018-02-05T20:35:37Z'}, {'name': 'zerocode-rest-bdd-1.1.24', 'date': '2018-02-14T21:35:15Z'}, {'name': 'zerocode-rest-bdd-1.1.25', 'date': '2018-02-23T20:08:57Z'}, {'name': 'zerocode-rest-bdd-1.1.26', 'date': '2018-02-24T17:12:53Z'}, {'name': 'zerocode-rest-bdd-1.1.27', 'date': '2018-02-26T20:28:28Z'}, {'name': 'zerocode-rest-bdd-1.1.28', 'date': '2018-03-05T01:12:07Z'}, {'name': 'zerocode-rest-bdd-1.1.29', 'date': '2018-03-10T16:06:55Z'}, {'name': 'zerocode-rest-bdd-1.1.30', 'date': '2018-03-11T14:59:49Z'}, {'name': 'zerocode-rest-bdd-1.1.31', 'date': '2018-03-11T15:32:36Z'}, {'name': 'zerocode-rest-bdd-1.1.32', 'date': '2018-03-20T21:57:31Z'}, {'name': 'zerocode-rest-bdd-1.1.33', 'date': '2018-03-24T22:00:07Z'}, {'name': 'zerocode-rest-bdd-1.1.34', 'date': '2018-04-14T11:15:00Z'}, {'name': 'zerocode-rest-bdd-1.1.35', 'date': '2018-05-18T07:14:53Z'}, {'name': 'zerocode-rest-bdd-1.1.36', 'date': '2018-05-23T08:20:42Z'}, {'name': 'zerocode-rest-bdd-1.2.0', 'date': '2018-05-27T18:48:55Z'}, {'name': 'zerocode-rest-bdd-1.2.1', 'date': '2018-06-10T10:26:35Z'}, {'name': 'zerocode-rest-bdd-1.2.2', 'date': '2018-06-23T17:37:44Z'}, {'name': 'zerocode-rest-bdd-1.2.3', 'date': '2018-06-28T23:16:10Z'}, {'name': 'zerocode-rest-bdd-1.2.4', 'date': '2018-07-08T06:44:19Z'}, {'name': 'zerocode-rest-bdd-1.2.5', 'date': '2018-07-27T21:06:07Z'}, {'name': 'zerocode-rest-bdd-1.2.6', 'date': '2018-08-08T04:22:56Z'}, {'name': 'zerocode-rest-bdd-1.2.7', 'date': '2018-08-20T06:28:43Z'}, {'name': 'zerocode-rest-bdd-1.2.8', 'date': '2018-10-21T08:12:41Z'}, {'name': 'zerocode-rest-bdd-1.2.9', 'date': '2018-10-26T21:47:14Z'}, {'name': 'zerocode-rest-bdd-1.2.11', 'date': '2018-11-09T06:35:00Z'}, {'name': 'zerocode-rest-bdd-1.2.12', 'date': '2018-12-12T05:55:24Z'}, {'name': 'zerocode-rest-bdd-1.2.13', 'date': '2018-12-15T08:26:20Z'}, {'name': 'zerocode-rest-bdd-1.2.14', 'date': '2018-12-15T08:59:43Z'}, {'name': 'zerocode-rest-bdd-1.2.15', 'date': '2018-12-15T09:03:55Z'}, {'name': 'zerocode-rest-bdd-1.2.16', 'date': '2018-12-22T20:49:45Z'}, {'name': 'zerocode-rest-bdd-1.2.17', 'date': '2019-01-12T12:27:10Z'}, {'name': 'zerocode-tdd-parent-1.2.18', 'date': '2019-01-16T04:57:25Z'}, {'name': 'zerocode-tdd-parent-1.3.0', 'date': '2019-01-26T09:30:48Z'}, {'name': 'zerocode-tdd-parent-1.3.1', 'date': '2019-02-04T21:38:39Z'}, {'name': 'zerocode-tdd-parent-1.3.2', 'date': '2019-02-09T14:39:34Z'}, {'name': 'zerocode-tdd-parent-1.3.3', 'date': '2019-02-25T20:42:11Z'}, {'name': 'zerocode-tdd-parent-1.3.4', 'date': '2019-02-27T21:15:10Z'}, {'name': 'zerocode-tdd-parent-1.3.5', 'date': '2019-03-23T21:06:01Z'}, {'name': 'zerocode-tdd-parent-1.3.6', 'date': '2019-04-21T11:29:11Z'}, {'name': 'zerocode-tdd-parent-1.3.7', 'date': '2019-05-05T14:32:15Z'}, {'name': 'zerocode-tdd-parent-1.3.8', 'date': '2019-06-07T13:05:08Z'}, {'name': 'zerocode-tdd-parent-1.3.9', 'date': '2019-07-20T08:30:51Z'}, {'name': 'zerocode-tdd-parent-1.3.10', 'date': '2019-08-03T03:44:55Z'}, {'name': 'zerocode-tdd-parent-1.3.11', 'date': '2019-08-03T08:30:44Z'}, {'name': 'zerocode-tdd-parent-1.3.12', 'date': '2019-08-11T00:31:02Z'}, {'name': 'zerocode-tdd-parent-1.3.13', 'date': '2019-08-27T06:57:48Z'}, {'name': 'zerocode-tdd-parent-1.3.14', 'date': '2019-09-19T14:26:20Z'}, {'name': 'zerocode-tdd-parent-1.3.15', 'date': '2019-09-19T18:59:00Z'}, {'name': 'zerocode-tdd-parent-1.3.16', 'date': '2019-10-07T13:43:28Z'}, {'name': 'zerocode-tdd-parent-1.3.17', 'date': '2020-02-21T15:42:27Z'}, {'name': 'zerocode-tdd-parent-1.3.18', 'date': '2020-04-08T17:29:35Z'}, {'name': 'zerocode-tdd-parent-1.3.19', 'date': '2020-05-04T11:36:22Z'}, {'name': 'zerocode-tdd-parent-1.3.20', 'date': '2020-05-22T10:52:37Z'}, {'name': 'zerocode-tdd-parent-1.3.21', 'date': '2020-06-12T08:01:49Z'}, {'name': 'zerocode-tdd-parent-1.3.22', 'date': '2020-06-12T16:10:42Z'}, {'name': 'zerocode-tdd-parent-1.3.23', 'date': '2020-07-14T09:05:05Z'}, {'name': 'zerocode-tdd-parent-1.3.24', 'date': '2020-09-06T12:22:30Z'}, {'name': 'zerocode-tdd-parent-1.3.25', 'date': '2020-10-17T17:45:46Z'}, {'name': 'zerocode-tdd-parent-1.3.26', 'date': '2020-11-01T16:40:05Z'}, {'name': 'zerocode-tdd-parent-1.3.27', 'date': '2020-12-06T22:54:23Z'}, {'name': 'zerocode-tdd-parent-1.3.28', 'date': '2021-05-31T11:02:58Z'}, {'name': 'zerocode-tdd-parent-1.3.29', 'date': '2022-08-06T11:12:00Z'}, {'name': 'zerocode-tdd-parent-1.3.30', 'date': '2022-10-26T10:31:28Z'}, {'name': 'zerocode-tdd-parent-1.3.31', 'date': '2022-11-06T21:30:19Z'}, {'name': 'zerocode-tdd-parent-1.3.32', 'date': '2023-04-06T13:35:28Z'}, {'name': 'zerocode-tdd-parent-1.3.33', 'date': '2023-04-06T13:45:59Z'}, {'name': 'zerocode-tdd-parent-1.3.34', 'date': '2023-06-09T15:34:34Z'}, {'name': 'zerocode-tdd-parent-1.3.35', 'date': '2023-09-29T21:48:53Z'}, {'name': 'zerocode-tdd-parent-1.3.36', 'date': '2024-02-18T20:51:51Z'}, {'name': 'zerocode-tdd-parent-1.3.37', 'date': '2024-02-18T22:06:56Z'}, {'name': 'zerocode-tdd-parent-1.3.38', 'date': '2024-03-24T20:51:34Z'}, {'name': 'zerocode-tdd-parent-1.3.39', 'date': '2024-03-24T21:10:05Z'}, {'name': 'zerocode-tdd-parent-1.3.40', 'date': '2024-03-24T22:23:47Z'}, {'name': 'zerocode-tdd-parent-1.3.41', 'date': '2024-03-24T22:43:27Z'}, {'name': '1.3.41', 'date': '2024-03-24T23:11:16Z'}, {'name': 'zerocode-tdd-parent-1.3.42', 'date': '2024-03-24T23:42:27Z'}, {'name': '1.3.42', 'date': '2024-03-24T23:42:31Z'}, {'name': 'zerocode-tdd-parent-1.3.43', 'date': '2024-04-30T11:56:15Z'}, {'name': '1.3.43', 'date': '2024-04-30T12:19:17Z'}, {'name': 'zerocode-tdd-parent-1.3.44', 'date': '2024-07-05T09:44:40Z'}]"
96,io.github.ucl-ingi:JavaGrader,io.github.ucl-ingi:JavaGrader:1.0.6,1.0.6,1675430650000,0,7,6,https://github.com/UCL-INGI/JavaGrader/tree/main,UCL-INGI,JavaGrader,https://api.github.com/repos/UCL-INGI/JavaGrader/languages,Java,True,"[{'name': '1.0.0', 'ts': 1669718904000}, {'name': '1.0.3', 'ts': 1671010939000}, {'name': '1.0.1', 'ts': 1670863478000}, {'name': '1.0.5', 'ts': 1671138610000}, {'name': '1.0.6', 'ts': 1675430650000}]","[{'name': 'v1.0.snapshot', 'date': '2022-11-29T09:50:26Z'}, {'name': 'v1.0.0', 'date': '2022-11-29T10:48:11Z'}, {'name': 'v1.0.1', 'date': '2022-12-12T16:43:34Z'}, {'name': 'v1.0.3', 'date': '2022-12-14T09:40:50Z'}, {'name': 'v1.0.4', 'date': '2022-12-15T16:50:56Z'}, {'name': 'v1.0.5', 'date': '2022-12-15T21:10:09Z'}, {'name': 'v1.0.6', 'date': '2023-02-03T13:22:48Z'}]"
97,io.burt:athena-jdbc,io.burt:athena-jdbc:0.4.0,0.4.0,1596140872000,0,6,3,https://github.com/burtcorp/athena-jdbc.git,burtcorp,athena-jdbc,https://api.github.com/repos/burtcorp/athena-jdbc/languages,Java,True,"[{'name': '0.3.0', 'ts': 1588265810000}, {'name': '0.2.0', 'ts': 1572948340000}, {'name': '0.4.0', 'ts': 1596140872000}, {'name': '0.1.0', 'ts': 1562341833000}]","[{'name': 'athena-jdbc-0.1.0-SNAPSHOT', 'date': '2019-05-13T08:40:55Z'}, {'name': 'athena-jdbc-0.1.0', 'date': '2019-07-05T15:49:42Z'}, {'name': 'athena-jdbc-0.2.0-SNAPSHOT-1', 'date': '2019-07-05T15:56:37Z'}, {'name': 'athena-jdbc-0.2.0-SNAPSHOT-2', 'date': '2019-09-30T14:58:52Z'}, {'name': 'athena-jdbc-0.2.0-SNAPSHOT', 'date': '2019-09-30T14:58:52Z'}, {'name': 'athena-jdbc-0.2.0', 'date': '2019-11-05T09:58:55Z'}, {'name': 'athena-jdbc-0.3.0', 'date': '2020-04-30T11:53:31Z'}, {'name': 'athena-jdbc-0.4.0', 'date': '2020-07-30T15:38:37Z'}]"
98,tech.energyit:fast-java-statsd-client,tech.energyit:fast-java-statsd-client:1.5,1.5,1638368206000,0,8,1,https://github.com/energyIt/fast-java-statsd-client,energyIt,fast-java-statsd-client,https://api.github.com/repos/energyIt/fast-java-statsd-client/languages,Java,True,"[{'name': '1.3', 'ts': 1634644216000}, {'name': '1.0', 'ts': 1601924014000}, {'name': '1.5', 'ts': 1638368206000}, {'name': '0.6', 'ts': 1585684962000}, {'name': '0.5', 'ts': 1527452844000}, {'name': '0.4', 'ts': 1525898778000}]",null
99,org.webframe:extjs,org.webframe:extjs:3.3.1,3.3.1,1328708751000,0,1,1,ssh://git@github.com/fqntxmqee/org.webframe.extjs,fqntxmqee,org.webframe.extjs,https://api.github.com/repos/fqntxmqee/org.webframe.extjs/languages,Java,True,"[{'name': '3.3.1', 'ts': 1328708751000}]",null
100,io.github.okvee:tscfg-docgen-core,io.github.okvee:tscfg-docgen-core:0.2.0,0.2.0,1517514069000,0,4,2,https://github.com/okvee/tscfg-docgen,okvee,tscfg-docgen,https://api.github.com/repos/okvee/tscfg-docgen/languages,Java,True,"[{'name': '0.1.0', 'ts': 1517428229000}, {'name': '0.2.0', 'ts': 1517514069000}]",null
101,com.cogpunk:cogpunk-mathhammer,com.cogpunk:cogpunk-mathhammer:1.0.4,1.0.4,1634458689000,0,4,2,https://github.com/cogpunk/mathhammer,cogpunk,mathhammer,https://api.github.com/repos/cogpunk/mathhammer/languages,Java,True,"[{'name': '1.0.4', 'ts': 1634458689000}, {'name': '1.0.3', 'ts': 1611480865000}, {'name': '1.0.2', 'ts': 1609967059000}, {'name': '1.0.0', 'ts': 1603961347000}, {'name': '1.0.1', 'ts': 1605430699000}]",null
102,dev.mccue:jlayer-converter,dev.mccue:jlayer-converter:2024.04.19,2024.04.19,1713536645000,2,1,1,http://github.com/bowbahdoe/java-audio-stack/tree/main,bowbahdoe,java-audio-stack,https://api.github.com/repos/bowbahdoe/java-audio-stack/languages,Java,True,"[{'name': '2024.04.19', 'ts': 1713536645000}, {'name': '0.0.7', 'ts': 1703877047000}]",null
103,net.sf.jasperreports:jasperreports-chrome,net.sf.jasperreports:jasperreports-chrome:7.0.0,7.0.0,1718640130000,1,5,5,https://github.com/TIBCOSoftware/jasperreports,TIBCOSoftware,jasperreports,https://api.github.com/repos/TIBCOSoftware/jasperreports/languages,Java,True,"[{'name': '7.0.0', 'ts': 1718640130000}]",null
104,com.github.jiconfont:jiconfont-typicons,com.github.jiconfont:jiconfont-typicons:2.0.7.1,2.0.7.1,1544804110000,61,1,1,scm:git:git@github.com:jIconFont/jiconfont-typicons.git,jIconFont,jiconfont-typicons,https://api.github.com/repos/jIconFont/jiconfont-typicons/languages,Java,True,"[{'name': '2.0.7.1', 'ts': 1544804110000}, {'name': '2.0.7.0', 'ts': 1457278374000}]",null
105,org.reaktivity:nukleus-flow.spec,org.reaktivity:nukleus-flow.spec:0.19,0.19,1622847220000,0,4,1,https://github.com/reaktivity/nukleus-flow.spec,reaktivity,nukleus-flow.spec,https://api.github.com/repos/reaktivity/nukleus-flow.spec/languages,Java,True,"[{'name': '0.10', 'ts': 1570926948000}, {'name': '0.19', 'ts': 1622847220000}, {'name': '0.16', 'ts': 1611701280000}, {'name': '0.15', 'ts': 1611352650000}, {'name': '0.17', 'ts': 1611785060000}, {'name': '0.18', 'ts': 1612127282000}, {'name': '0.12', 'ts': 1585102391000}, {'name': '0.11', 'ts': 1576106172000}, {'name': '0.13', 'ts': 1592522436000}, {'name': '0.14', 'ts': 1596935595000}, {'name': '0.9', 'ts': 1569639621000}, {'name': '0.8', 'ts': 1569463519000}, {'name': '0.7', 'ts': 1568211972000}, {'name': '0.6', 'ts': 1567470552000}, {'name': '0.1', 'ts': 1551398832000}, {'name': '0.4', 'ts': 1561440740000}, {'name': '0.3', 'ts': 1557296139000}, {'name': '0.5', 'ts': 1563766177000}, {'name': '0.2', 'ts': 1553836128000}]",null
106,net.smartcosmos:smartcosmos-dao-relationships-default,net.smartcosmos:smartcosmos-dao-relationships-default:3.0.0,3.0.0,1471020753000,0,12,7,https://github.com/SMARTRACTECHNOLOGY/smartcosmos-dao-relationships-default/tree/master/,SMARTRACTECHNOLOGY,smartcosmos-dao-relationships-default,https://api.github.com/repos/SMARTRACTECHNOLOGY/smartcosmos-dao-relationships-default/languages,Java,True,"[{'name': '3.0.0', 'ts': 1471020753000}]",null
107,org.mule.services:mule-service-oauth,org.mule.services:mule-service-oauth:1.1.1,1.1.1,1524249252000,0,10,2,https://github.com/mulesoft/mule-oauth-service,mulesoft,mule-oauth-service,https://api.github.com/repos/mulesoft/mule-oauth-service/languages,Java,True,"[{'name': '1.0.0-BETA.4', 'ts': 1500336183000}, {'name': '1.0.0-rc', 'ts': 1506610719000}, {'name': '1.1.1', 'ts': 1524249252000}]",null
108,am.ik.yavi:yavi,am.ik.yavi:yavi:0.14.1,0.14.1,1719668902000,0,9,4,https://github.com/making/yavi,making,yavi,https://api.github.com/repos/making/yavi/languages,Java,True,"[{'name': '0.0.9', 'ts': 1535175094000}, {'name': '0.14.1', 'ts': 1719668902000}, {'name': '0.14.0', 'ts': 1711976158000}, {'name': '0.2.5', 'ts': 1569944116000}, {'name': '0.2.7', 'ts': 1579091731000}, {'name': '0.2.0', 'ts': 1557123719000}, {'name': '0.2.6', 'ts': 1575478346000}, {'name': '0.2.2', 'ts': 1557247709000}, {'name': '0.2.3', 'ts': 1567784970000}, {'name': '0.1.0', 'ts': 1557056534000}, {'name': '0.2.4', 'ts': 1569918821000}, {'name': '0.10.1', 'ts': 1645066647000}, {'name': '0.10.0', 'ts': 1641137162000}, {'name': '0.2.1', 'ts': 1557158961000}, {'name': '0.11.0', 'ts': 1647325367000}, {'name': '0.11.2', 'ts': 1651503537000}, {'name': '0.11.1', 'ts': 1650887047000}, {'name': '0.11.3', 'ts': 1654490386000}, {'name': '0.12.1', 'ts': 1669710563000}, {'name': '0.12.0', 'ts': 1669054611000}, {'name': '0.12.3', 'ts': 1683881280000}, {'name': '0.12.2', 'ts': 1683869940000}, {'name': '0.13.1', 'ts': 1689813999000}, {'name': '0.13.0', 'ts': 1684120242000}, {'name': '0.0.13', 'ts': 1535330085000}, {'name': '0.0.17', 'ts': 1535909377000}, {'name': '0.0.16', 'ts': 1535649522000}, {'name': '0.0.12', 'ts': 1535310579000}, {'name': '0.0.19', 'ts': 1543411688000}, {'name': '0.0.10', 'ts': 1535277630000}, {'name': '0.0.18', 'ts': 1536077111000}, {'name': '0.0.14', 'ts': 1535488424000}, {'name': '0.0.15', 'ts': 1535517959000}, {'name': '0.0.20', 'ts': 1543509745000}, {'name': '0.0.11', 'ts': 1535295098000}, {'name': '0.0.23', 'ts': 1544007093000}, {'name': '0.0.22', 'ts': 1543857287000}, {'name': '0.0.21', 'ts': 1543677674000}, {'name': '0.0.24', 'ts': 1557038217000}, {'name': '0.9.1', 'ts': 1634304163000}, {'name': '0.9.0', 'ts': 1634183205000}, {'name': '0.7.0', 'ts': 1622963894000}, {'name': '0.8.3', 'ts': 1626236731000}, {'name': '0.8.2', 'ts': 1625032762000}, {'name': '0.8.1', 'ts': 1624504745000}, {'name': '0.8.0', 'ts': 1624254767000}, {'name': '0.5.0', 'ts': 1610514067000}, {'name': '0.5.1', 'ts': 1620910335000}, {'name': '0.6.0', 'ts': 1621487648000}, {'name': '0.6.1', 'ts': 1622045936000}, {'name': '0.3.1', 'ts': 1581258075000}, {'name': '0.3.0', 'ts': 1580033534000}, {'name': '0.4.1', 'ts': 1606395779000}, {'name': '0.4.0', 'ts': 1581416978000}, {'name': '0.0.6', 'ts': 1535082317000}, {'name': '0.0.3', 'ts': 1535009553000}, {'name': '0.0.2', 'ts': 1535003499000}, {'name': '0.0.4', 'ts': 1535021650000}, {'name': '0.0.5', 'ts': 1535051554000}, {'name': '0.0.1', 'ts': 1534963720000}, {'name': '0.0.7', 'ts': 1535099840000}, {'name': '0.0.8', 'ts': 1535171504000}]",null
109,edu.iu.uits.lms:lms-canvas-viewem,edu.iu.uits.lms:lms-canvas-viewem:5.0.6,5.0.6,1690483762000,0,27,22,https://github.com/indiana-university/lms-canvas-viewem,indiana-university,lms-canvas-viewem,https://api.github.com/repos/indiana-university/lms-canvas-viewem/languages,Java,True,"[{'name': '5.0.5', 'ts': 1685975286000}, {'name': '5.0.6', 'ts': 1690483762000}, {'name': '5.0.4', 'ts': 1680890723000}, {'name': '5.0.3', 'ts': 1677263706000}, {'name': '5.0.0', 'ts': 1655146971000}, {'name': '5.0.2', 'ts': 1658176420000}, {'name': '5.0.1', 'ts': 1655926179000}]",null
110,org.mapdb:mapdb-hz-offheap,org.mapdb:mapdb-hz-offheap:3.5.A,3.5.A,1440402662000,0,3,3,git@github.com:jankotek/mapdb-hz-offheap.git,jankotek,mapdb-hz-offheap,https://api.github.com/repos/jankotek/mapdb-hz-offheap/languages,Java,True,"[{'name': '0.8', 'ts': 1400761737000}, {'name': '3.5.A', 'ts': 1440402662000}]",null
111,com.github.nikita-volkov.java:djdbc-functional-java,com.github.nikita-volkov.java:djdbc-functional-java:1.3,1.3,1489759931000,0,2,2,scm:git:git@github.com:nikita-volkov/djdbc-functional-java.git,nikita-volkov,djdbc-functional-java,https://api.github.com/repos/nikita-volkov/djdbc-functional-java/languages,Java,True,"[{'name': '1', 'ts': 1481198767000}, {'name': '1.3', 'ts': 1489759931000}, {'name': '1.1', 'ts': 1481200209000}, {'name': '1.2', 'ts': 1484650552000}]",null
112,de.rub.nds:Asn1Tool,de.rub.nds:Asn1Tool:1.4.0,1.4.0,1654769423000,0,4,3,https://github.com/RUB-NDS/ASN.1-Tool/tree/master,RUB-NDS,ASN.1-Tool,https://api.github.com/repos/RUB-NDS/ASN.1-Tool/languages,Java,True,"[{'name': '1.4.0', 'ts': 1654769423000}, {'name': '1.2.0', 'ts': 1603976343000}, {'name': '1.3.2', 'ts': 1640075035000}, {'name': '1.3.0', 'ts': 1623238598000}, {'name': '1.1.1', 'ts': 1603268645000}]",null
113,ca.mestevens.ios:xcode-project-parser,ca.mestevens.ios:xcode-project-parser:0.0.3,0.0.3,1418756893000,0,4,1,git@github.com:mestevens/xcode-project-parser.git,mestevens,xcode-project-parser,https://api.github.com/repos/mestevens/xcode-project-parser/languages,Java,True,"[{'name': '0.0.1', 'ts': 1418410296000}, {'name': '0.0.3', 'ts': 1418756893000}, {'name': '0.0.2', 'ts': 1418675164000}]",null
