artifact_id,release_id,version,timestamp,popularity,all_dependency,compile_dependency,git_url,project_owner,project_name,api_url,mandatory_language,pom_exist,versions
net.acesinc.data:data-binner,net.acesinc.data:data-binner:1.0.9,1.0.9,1684510127000,0,11,9,https://github.com/acesinc/data-binner,acesinc,data-binner,https://api.github.com/repos/acesinc/data-binner/languages,Java,True,"[{'name': '1.0.9', 'ts': 1684510127000}, {'name': '1.0.2', 'ts': 1472061647000}, {'name': '1.0.8', 'ts': 1684187978000}, {'name': '1.0.0', 'ts': 1468596170000}, {'name': '1.0.7', 'ts': 1569357111000}, {'name': '1.0.6', 'ts': 1477363249000}, {'name': '1.0.4', 'ts': 1472585302000}, {'name': '1.0.3', 'ts': 1472225269000}, {'name': '1.0.5', 'ts': 1476997486000}, {'name': '1.0.1', 'ts': 1471028771000}]"
org.symphonyoss.symphony.apps:symphony-app-authentication-filter-starter,org.symphonyoss.symphony.apps:symphony-app-authentication-filter-starter:1.0.1,1.0.1,1523626184000,0,5,2,https://github.com/symphonyoss/symphony-app-authentication,symphonyoss,symphony-app-authentication,https://api.github.com/repos/symphonyoss/symphony-app-authentication/languages,Java,True,"[{'name': '1.0.0', 'ts': 1523472881000}, {'name': '1.0.1', 'ts': 1523626184000}]"
com.velopayments.api:java-api-model,com.velopayments.api:java-api-model:2.20.11,2.20.11,1579279903000,0,13,8,https://github.com/velopaymentsapi/java-api-model,velopaymentsapi,java-api-model,https://api.github.com/repos/velopaymentsapi/java-api-model/languages,Java,True,"[{'name': '2.6.0', 'ts': 1540583503000}, {'name': '2.12.4', 'ts': 1571244395000}, {'name': '2.12.1', 'ts': 1562692661000}, {'name': '2.12.0', 'ts': 1560967591000}, {'name': '2.12.5', 'ts': 1579110905000}, {'name': '2.18.113', 'ts': 1579111227000}, {'name': '2.22.10', 'ts': 1579110510000}, {'name': '2.20.11', 'ts': 1579279903000}, {'name': '2.19.36', 'ts': 1579111525000}]"
us.fatehi:creditcardnumber,us.fatehi:creditcardnumber:4.0.4,4.0.4,1703612017000,1,5,1,https://github.com/sualeh/creditcardnumber,sualeh,creditcardnumber,https://api.github.com/repos/sualeh/creditcardnumber/languages,Java,True,"[{'name': '4.0.4', 'ts': 1703612017000}, {'name': '4.0.1', 'ts': 1645760455000}, {'name': '4.0.3', 'ts': 1671979752000}, {'name': '4.0.2', 'ts': 1650589167000}, {'name': '3.1.0', 'ts': 1617385194000}, {'name': '3.1.1', 'ts': 1617407199000}, {'name': '3.0.1', 'ts': 1617326342000}, {'name': '3.2.1', 'ts': 1630366231000}]"
org.apache.servicecomb.pack:pack-common,org.apache.servicecomb.pack:pack-common:0.7.1,0.7.1,1659543506000,0,1,1,https://github.com/apache/servicecomb-saga/pack-dependencies/pack-common,apache,servicecomb-saga,https://api.github.com/repos/apache/servicecomb-saga/languages,Java,True,"[{'name': '0.7.0', 'ts': 1652320169000}, {'name': '0.7.1', 'ts': 1659543506000}, {'name': '0.6.0', 'ts': 1590074717000}, {'name': '0.5.0', 'ts': 1566467151000}, {'name': '0.4.0', 'ts': 1554153961000}, {'name': '0.3.0', 'ts': 1546077836000}]"
org.agmip.translators:translator-cropgrow-nau,org.agmip.translators:translator-cropgrow-nau:1.0.0,1.0.0,1389717763000,0,3,2,https://github.com/agmip/translator-cropgrow,agmip,translator-cropgrow,https://api.github.com/repos/agmip/translator-cropgrow/languages,Java,True,"[{'name': '1.0.0', 'ts': 1389717763000}]"
com.jamierf.dropwizard:dropwizard-logging-loggly,com.jamierf.dropwizard:dropwizard-logging-loggly:0.7,0.7,1453236762000,0,4,4,https://github.com/reines/dropwizard-logging-loggly,reines,dropwizard-logging-loggly,https://api.github.com/repos/reines/dropwizard-logging-loggly/languages,Java,True,"[{'name': '0.4', 'ts': 1411924118000}, {'name': '0.7', 'ts': 1453236762000}, {'name': '0.5', 'ts': 1413643585000}, {'name': '0.6', 'ts': 1421007565000}]"
net.amygdalum:hamcrest-extensions,net.amygdalum:hamcrest-extensions:0.1.21,0.1.21,1713612099000,1,4,1,git@github.com:almondtools/hamcrest-extensions.git,almondtools,hamcrest-extensions,https://api.github.com/repos/almondtools/hamcrest-extensions/languages,Java,True,"[{'name': '0.1.21', 'ts': 1713612099000}, {'name': '0.1.16', 'ts': 1527842415000}, {'name': '0.1.18', 'ts': 1536371894000}, {'name': '0.1.15', 'ts': 1514905103000}, {'name': '0.1.17', 'ts': 1534220261000}, {'name': '0.1.19', 'ts': 1546243279000}, {'name': '0.1.20', 'ts': 1583391456000}]"
com.github.davidbolet.jpascalcoin:jPascalcoin,com.github.davidbolet.jpascalcoin:jPascalcoin:3.0.1,3.0.1,1528838786000,0,5,5,https://github.com/davidbolet/JPascalCoin,davidbolet,JPascalCoin,https://api.github.com/repos/davidbolet/JPascalCoin/languages,Java,True,"[{'name': '3.0.1', 'ts': 1528838786000}, {'name': '2.1.9', 'ts': 1525173049000}, {'name': '2.1.8', 'ts': 1524559518000}, {'name': '2.1.6', 'ts': 1522707052000}, {'name': '1.0.2', 'ts': 1511280152000}]"
net.cactusthorn.config:config-zookeeper,net.cactusthorn.config:config-zookeeper:0.81,0.81,1679817000000,0,8,3,https://github.com/Gmugra/net.cactusthorn.config,Gmugra,net.cactusthorn.config,https://api.github.com/repos/Gmugra/net.cactusthorn.config/languages,Java,True,"[{'name': '0.81', 'ts': 1679817000000}, {'name': '0.80', 'ts': 1644739492000}, {'name': '0.70', 'ts': 1630852414000}]"
org.springframework.cloud:spring-cloud-config-monitor,org.springframework.cloud:spring-cloud-config-monitor:4.1.3,4.1.3,1720630241000,1,3,3,https://github.com/spring-cloud/spring-cloud-config/spring-cloud-config-monitor,spring-cloud,spring-cloud-config,https://api.github.com/repos/spring-cloud/spring-cloud-config/languages,Java,True,"[{'name': '3.0.2', 'ts': 1611780057000}, {'name': '4.1.3', 'ts': 1720630241000}, {'name': '4.1.1', 'ts': 1711547449000}, {'name': '3.1.9', 'ts': 1702941285000}, {'name': '4.1.2', 'ts': 1717067878000}, {'name': '4.1.0', 'ts': 1701877852000}, {'name': '1.2.2.RELEASE', 'ts': 1479922957000}, {'name': '2.0.3.RELEASE', 'ts': 1550849552000}, {'name': '3.1.6', 'ts': 1677193688000}, {'name': '3.1.5', 'ts': 1667489030000}, {'name': '3.1.0', 'ts': 1638383101000}, {'name': '3.1.7', 'ts': 1682607553000}, {'name': '3.0.0', 'ts': 1608577967000}, {'name': '3.0.6', 'ts': 1639587031000}, {'name': '3.1.8', 'ts': 1688037468000}, {'name': '3.0.4', 'ts': 1622149570000}, {'name': '2.2.4.RELEASE', 'ts': 1596227017000}, {'name': '3.1.2', 'ts': 1651056128000}, {'name': '3.0.7', 'ts': 1656540343000}, {'name': '4.0.4', 'ts': 1690489092000}, {'name': '3.1.1', 'ts': 1645116260000}, {'name': '3.0.3', 'ts': 1616016844000}, {'name': '4.0.2', 'ts': 1680016685000}, {'name': '3.1.4', 'ts': 1662495119000}, {'name': '4.0.3', 'ts': 1684955847000}, {'name': '3.0.5', 'ts': 1632234527000}, {'name': '3.1.3', 'ts': 1653596138000}, {'name': '4.0.0', 'ts': 1671137537000}, {'name': '4.0.1', 'ts': 1674659134000}, {'name': '3.0.1', 'ts': 1610129807000}, {'name': '1.4.3.RELEASE', 'ts': 1522081524000}, {'name': '2.1.0.RELEASE', 'ts': 1548180234000}, {'name': '1.2.0.M1', 'ts': 1471887147000}, {'name': '1.1.2.RELEASE', 'ts': 1467298767000}, {'name': '2.2.8.RELEASE', 'ts': 1619019697000}, {'name': '1.4.7.RELEASE', 'ts': 1558551276000}, {'name': '2.1.4.RELEASE', 'ts': 1568054844000}, {'name': '1.3.3.RELEASE', 'ts': 1506969519000}, {'name': '2.0.0.RELEASE', 'ts': 1529344618000}, {'name': '2.1.8.RELEASE', 'ts': 1589564644000}, {'name': '2.2.1.RELEASE', 'ts': 1576844591000}, {'name': '1.4.0.RELEASE', 'ts': 1511209387000}, {'name': '2.0.4.RELEASE', 'ts': 1555443547000}, {'name': '1.2.3.RELEASE', 'ts': 1488934918000}, {'name': '2.2.5.RELEASE', 'ts': 1598643411000}, {'name': '1.4.4.RELEASE', 'ts': 1530216304000}, {'name': '2.1.1.RELEASE', 'ts': 1551803131000}, {'name': '1.3.0.RELEASE', 'ts': 1491558383000}, {'name': '1.1.3.RELEASE', 'ts': 1471535554000}, {'name': '2.1.5.RELEASE', 'ts': 1574088348000}, {'name': '1.3.4.RELEASE', 'ts': 1513890117000}, {'name': '2.0.1.RELEASE', 'ts': 1533062565000}, {'name': '1.2.0.RELEASE', 'ts': 1474556952000}, {'name': '2.1.9.RELEASE', 'ts': 1590682461000}, {'name': '2.2.2.RELEASE', 'ts': 1583337394000}, {'name': '1.4.1.RELEASE', 'ts': 1515718597000}, {'name': '2.0.5.RELEASE', 'ts': 1559950717000}, {'name': '1.1.0.RELEASE', 'ts': 1462897983000}, {'name': '2.2.6.RELEASE', 'ts': 1604916906000}, {'name': '1.4.5.RELEASE', 'ts': 1539635627000}, {'name': '2.1.2.RELEASE', 'ts': 1555445296000}, {'name': '1.3.1.RELEASE', 'ts': 1495233266000}, {'name': '2.1.6.RELEASE', 'ts': 1580505521000}, {'name': '2.0.2.RELEASE', 'ts': 1540316706000}, {'name': '1.2.1.RELEASE', 'ts': 1476792077000}, {'name': '2.2.3.RELEASE', 'ts': 1590686654000}, {'name': '1.4.2.RELEASE', 'ts': 1518100605000}, {'name': '1.1.1.RELEASE', 'ts': 1465258748000}, {'name': '2.2.7.RELEASE', 'ts': 1613051526000}, {'name': '1.4.6.RELEASE', 'ts': 1555441181000}, {'name': '2.1.3.RELEASE', 'ts': 1561048850000}, {'name': '1.3.2.RELEASE', 'ts': 1500569837000}, {'name': '2.1.7.RELEASE', 'ts': 1583186152000}, {'name': '2.2.0.RELEASE', 'ts': 1574761689000}]"
com.github.marc7806:audiowaveform,com.github.marc7806:audiowaveform:1.2,1.2,1655057200000,0,8,2,scm:git:git@github.com:marc7806/bbc-audiowaveform-cli-wrapper.git,marc7806,bbc-audiowaveform-cli-wrapper,https://api.github.com/repos/marc7806/bbc-audiowaveform-cli-wrapper/languages,Java,True,"[{'name': '1.2', 'ts': 1655057200000}, {'name': '1.1', 'ts': 1602458032000}, {'name': '1.0', 'ts': 1602369529000}]"
io.github.ali1995reza:graphql-adapter,io.github.ali1995reza:graphql-adapter:0.1.1,0.1.1,1657825662000,0,4,2,https://github.com/ali1995reza/java-graphql-adapter,ali1995reza,java-graphql-adapter,https://api.github.com/repos/ali1995reza/java-graphql-adapter/languages,Java,True,"[{'name': '0.1.1', 'ts': 1657825662000}, {'name': '0.1.0', 'ts': 1657582632000}]"
com.kuflow:kuflow-temporal-activity-email,com.kuflow:kuflow-temporal-activity-email:2.11.1,2.11.1,1721730180000,1,6,6,https://github.com/kuflow/kuflow-sdk-java,kuflow,kuflow-sdk-java,https://api.github.com/repos/kuflow/kuflow-sdk-java/languages,Java,True,"[{'name': '2.11.0', 'ts': 1719912574000}, {'name': '2.11.1', 'ts': 1721730180000}, {'name': '2.10.0', 'ts': 1717421913000}, {'name': '2.9.0', 'ts': 1712752717000}, {'name': '2.8.0', 'ts': 1710249080000}, {'name': '2.8.1', 'ts': 1710504317000}, {'name': '2.7.1', 'ts': 1708938562000}, {'name': '2.7.0', 'ts': 1705910769000}, {'name': '2.6.1', 'ts': 1701264605000}, {'name': '2.6.3', 'ts': 1703751597000}, {'name': '2.0.0-RC2', 'ts': 1671015259000}, {'name': '2.0.0-RC1', 'ts': 1670850062000}, {'name': '2.0.0-RC3', 'ts': 1671027688000}, {'name': '2.0.0-RC4', 'ts': 1671186532000}, {'name': '2.6.0', 'ts': 1695028458000}, {'name': '2.5.0', 'ts': 1693400248000}, {'name': '2.4.0', 'ts': 1689836822000}, {'name': '2.3.1', 'ts': 1689253137000}, {'name': '2.3.0', 'ts': 1686905573000}, {'name': '2.2.0', 'ts': 1684497820000}, {'name': '2.1.1', 'ts': 1678798264000}, {'name': '2.1.0', 'ts': 1674127007000}, {'name': '2.0.0', 'ts': 1671619358000}, {'name': '2.0.1', 'ts': 1672912697000}]"
com.github.fracpete:resourceextractor4j,com.github.fracpete:resourceextractor4j:0.0.1,0.0.1,1582423816000,1,1,1,https://github.com/fracpete/resourceextractor4j,fracpete,resourceextractor4j,https://api.github.com/repos/fracpete/resourceextractor4j/languages,Java,True,"[{'name': '0.0.1', 'ts': 1582423816000}]"
hu.meza.tools:config,hu.meza.tools:config:1.1.0,1.1.0,1393500792000,0,3,1,git@github.com:meza/config.git,meza,config,https://api.github.com/repos/meza/config/languages,Java,True,"[{'name': '1.0.0', 'ts': 1376921087000}, {'name': '1.0.2', 'ts': 1378121626000}, {'name': '1.0.1', 'ts': 1377025445000}, {'name': '1.1.0', 'ts': 1393500792000}, {'name': '0.2.0', 'ts': 1376561241000}, {'name': '0.3.0', 'ts': 1376906446000}, {'name': '0.1.2', 'ts': 1376055542000}, {'name': '0.1.1', 'ts': 1371562187000}, {'name': '0.1', 'ts': 1371559802000}]"
io.github.eduramiba:webcam-capture-driver-native,io.github.eduramiba:webcam-capture-driver-native:1.0.0,1.0.0,1694600819000,45,6,4,https://github.com/eduramiba/webcam-capture-driver-native,eduramiba,webcam-capture-driver-native,https://api.github.com/repos/eduramiba/webcam-capture-driver-native/languages,Java,True,"[{'name': '1.0.0', 'ts': 1694600819000}]"
com.derplicity:spring-security-test-addons,com.derplicity:spring-security-test-addons:0.1.2,0.1.2,1671080330000,0,6,2,https://github.com/llabrat/spring-security-test-addons,llabrat,spring-security-test-addons,https://api.github.com/repos/llabrat/spring-security-test-addons/languages,Java,True,"[{'name': '0.1.0', 'ts': 1671076729000}, {'name': '0.1.2', 'ts': 1671080330000}, {'name': '0.1.1', 'ts': 1671078214000}]"
biz.turnonline.ecosystem:firestore-extensions,biz.turnonline.ecosystem:firestore-extensions:1.2,1.2,1704365750000,0,9,3,https://github.com/turnonline/firestore-extensions,turnonline,firestore-extensions,https://api.github.com/repos/turnonline/firestore-extensions/languages,Java,True,"[{'name': '1.1', 'ts': 1704281786000}, {'name': '1.2', 'ts': 1704365750000}, {'name': '1.0', 'ts': 1685363950000}]"
org.seedstack.addons.feign:feign,org.seedstack.addons.feign:feign:1.5.0,1.5.0,1620592110000,0,17,5,https://github.com/seedstack/feign-addon,seedstack,feign-addon,https://api.github.com/repos/seedstack/feign-addon/languages,Java,True,"[{'name': '1.3.0', 'ts': 1547828936000}, {'name': '1.3.1', 'ts': 1576763991000}, {'name': '1.2.0', 'ts': 1525706275000}, {'name': '1.5.0', 'ts': 1620592110000}, {'name': '1.4.0', 'ts': 1597236409000}, {'name': '1.1.0', 'ts': 1511515392000}, {'name': '1.0.0', 'ts': 1493760145000}]"
nl.gogognome:image-modifier-maven-plugin,nl.gogognome:image-modifier-maven-plugin:1.1.0,1.1.0,1654803294000,0,8,3,https://github.com/gogognome/gogoimagemodifier,gogognome,gogoimagemodifier,https://api.github.com/repos/gogognome/gogoimagemodifier/languages,Java,True,"[{'name': '1.1.0', 'ts': 1654803294000}, {'name': '1.0.0', 'ts': 1471206462000}]"
com.github.outofrange:steht,com.github.outofrange:steht:0.1.0,0.1.0,1433190824000,0,5,2,https://github.com/outofrange/steht,outofrange,steht,https://api.github.com/repos/outofrange/steht/languages,Java,True,"[{'name': '0.1.0', 'ts': 1433190824000}]"
org.marvec:encryptor,org.marvec:encryptor:1.1,1.1,1473529407000,0,5,4,http://github.com/marvec/encryptor/tree/master,marvec,encryptor,https://api.github.com/repos/marvec/encryptor/languages,Java,True,"[{'name': '1.1', 'ts': 1473529407000}, {'name': '1.0', 'ts': 1473513981000}]"
dev.xethh.libs.toolkits.webDto:core,dev.xethh.libs.toolkits.webDto:core:1.0.1,1.0.1,1589533375000,0,7,4,https://github.com/O7UNp/libs-toolkits-webDto,O7UNp,libs-toolkits-webDto,https://api.github.com/repos/O7UNp/libs-toolkits-webDto/languages,Java,True,"[{'name': '1.0.0', 'ts': 1589528653000}, {'name': '1.0.1', 'ts': 1589533375000}]"
cn.dustlight.storage:minio-storage,cn.dustlight.storage:minio-storage:0.0.6,0.0.6,1634714377000,0,6,5,https://github.com/dustlight-cn/storage,dustlight-cn,storage,https://api.github.com/repos/dustlight-cn/storage/languages,Java,True,"[{'name': '0.0.6', 'ts': 1634714377000}]"
org.st-js.bridge:cometd,org.st-js.bridge:cometd:3.0.5.bv1,3.0.5.bv1,1444312105000,0,3,3,scm:git:https://github.com/st-js/cometd-bridge,st-js,cometd-bridge,https://api.github.com/repos/st-js/cometd-bridge/languages,Java,True,"[{'name': '2.4.0.bv2', 'ts': 1444047645000}, {'name': '2.4.0.bv1', 'ts': 1438935887000}, {'name': '3.0.5.bv1', 'ts': 1444312105000}]"
org.faktorips:org.faktorips.devtools.model.builder,org.faktorips:org.faktorips.devtools.model.builder:24.7.2.release,24.7.2.release,1723556891000,1,33,33,https://github.com/faktorips/faktorips.base,faktorips,faktorips.base,https://api.github.com/repos/faktorips/faktorips.base/languages,Java,True,"[{'name': '24.7.1.release', 'ts': 1718353711000}, {'name': '24.7.0.release', 'ts': 1717592627000}, {'name': '24.7.0.a20240423-01', 'ts': 1713878293000}, {'name': '24.7.0.rc01', 'ts': 1716444813000}, {'name': '24.7.2.release', 'ts': 1723556891000}]"
ch.astorm:smtp4j,ch.astorm:smtp4j:3.1.3,3.1.3,1696012561000,0,2,1,http://github.com/ctabin/smtp4j/tree/master,ctabin,smtp4j,https://api.github.com/repos/ctabin/smtp4j/languages,Java,True,"[{'name': '1.1', 'ts': 1621424806000}, {'name': '1.0', 'ts': 1621342051000}, {'name': '1.2', 'ts': 1621466959000}, {'name': '3.0.0', 'ts': 1656450056000}, {'name': '3.0.1', 'ts': 1667518441000}, {'name': '3.1.1', 'ts': 1693060729000}, {'name': '3.1.2', 'ts': 1694862043000}, {'name': '3.1.0', 'ts': 1690878589000}, {'name': '3.1.3', 'ts': 1696012561000}, {'name': '2.1.0', 'ts': 1654636176000}, {'name': '2.0.1', 'ts': 1638440977000}, {'name': '2.0.0', 'ts': 1632071852000}, {'name': '1.2.2', 'ts': 1638440482000}, {'name': '1.2.1', 'ts': 1624121405000}]"
org.shredzone.commons:commons-suncalc,org.shredzone.commons:commons-suncalc:3.11,3.11,1718124140000,0,3,1,https://github.com/shred/commons-suncalc/,shred,commons-suncalc,https://api.github.com/repos/shred/commons-suncalc/languages,Java,True,"[{'name': '3.11', 'ts': 1718124140000}, {'name': '3.10', 'ts': 1709455786000}, {'name': '3.9', 'ts': 1707235002000}, {'name': '3.8', 'ts': 1705507080000}, {'name': '2.12', 'ts': 1622875228000}, {'name': '2.10', 'ts': 1593249491000}, {'name': '2.11', 'ts': 1602777146000}, {'name': '2.14', 'ts': 1681473116000}, {'name': '2.13', 'ts': 1681154030000}, {'name': '2.4', 'ts': 1547391320000}, {'name': '2.1', 'ts': 1511905856000}, {'name': '2.3', 'ts': 1534715847000}, {'name': '2.0', 'ts': 1509032760000}, {'name': '2.7', 'ts': 1588792045000}, {'name': '2.2', 'ts': 1519567268000}, {'name': '2.8', 'ts': 1590150997000}, {'name': '2.6', 'ts': 1562621025000}, {'name': '2.5', 'ts': 1562088826000}, {'name': '2.9', 'ts': 1591450192000}, {'name': '1.0', 'ts': 1461795220000}, {'name': '1.1', 'ts': 1462027341000}, {'name': '3.4', 'ts': 1602776683000}, {'name': '3.6', 'ts': 1681154633000}, {'name': '3.7', 'ts': 1681473359000}, {'name': '3.3', 'ts': 1593250229000}, {'name': '3.2', 'ts': 1591897442000}, {'name': '3.0', 'ts': 1591451273000}, {'name': '3.1', 'ts': 1591536682000}, {'name': '3.5', 'ts': 1622875512000}]"
org.kaliy.kafka:kafka-connect-rss,org.kaliy.kafka:kafka-connect-rss:0.1.0,0.1.0,1553446303000,0,12,2,https://github.com/kaliy/kafka-connect-rss,kaliy,kafka-connect-rss,https://api.github.com/repos/kaliy/kafka-connect-rss/languages,Java,True,"[{'name': '0.1.0', 'ts': 1553446303000}]"
software.amazon.qldb:amazon-qldb-export-processor,software.amazon.qldb:amazon-qldb-export-processor:1.1.0,1.1.0,1674609919000,0,12,9,https://github.com/awslabs/amazon-qldb-export-processor-java,awslabs,amazon-qldb-export-processor-java,https://api.github.com/repos/awslabs/amazon-qldb-export-processor-java/languages,Java,True,"[{'name': '1.1.0', 'ts': 1674609919000}, {'name': '1.0.0', 'ts': 1652120296000}]"
io.github.stefanofornari:vfs2nio,io.github.stefanofornari:vfs2nio:0.11.6,0.11.6,1709454582000,0,9,1,scm:https://github.com/stefanofornari/vfs2nio,stefanofornari,vfs2nio,https://api.github.com/repos/stefanofornari/vfs2nio/languages,Java,True,"[{'name': '0.11.6', 'ts': 1709454582000}, {'name': '0.11.5', 'ts': 1707581223000}, {'name': '0.11.4', 'ts': 1707373584000}, {'name': '0.11.3', 'ts': 1707032560000}, {'name': '0.11.0', 'ts': 1703603836000}, {'name': '0.11.1', 'ts': 1704008887000}, {'name': '0.11.2', 'ts': 1705041998000}]"
com.github.chendb:flagwind-persistent,com.github.chendb:flagwind-persistent:0.0.22,0.0.22,1565767771000,0,2,2,https://github.com/chendb/flagwind-persistent.git,chendb,flagwind-persistent,https://api.github.com/repos/chendb/flagwind-persistent/languages,Java,True,"[{'name': '0.0.20', 'ts': 1556106430000}, {'name': '0.0.22', 'ts': 1565767771000}, {'name': '0.0.17', 'ts': 1520576965000}, {'name': '0.0.16', 'ts': 1517987281000}, {'name': '0.0.15', 'ts': 1517918579000}, {'name': '0.0.14', 'ts': 1517386221000}, {'name': '0.0.19', 'ts': 1533186541000}, {'name': '0.0.11', 'ts': 1516586529000}, {'name': '0.0.13', 'ts': 1516950114000}, {'name': '0.0.12', 'ts': 1516842565000}, {'name': '0.0.5', 'ts': 1514305582000}, {'name': '0.0.3', 'ts': 1514288185000}, {'name': '0.0.9', 'ts': 1515466749000}, {'name': '0.0.8', 'ts': 1515139240000}, {'name': '0.0.7', 'ts': 1515072185000}]"
org.dungba:joo-libra,org.dungba:joo-libra:2.1.2,2.1.2,1581255292000,0,6,3,https://github.com/dungba88/libra.git,dungba88,libra,https://api.github.com/repos/dungba88/libra/languages,Java,True,"[{'name': '2.0.0', 'ts': 1540238946000}, {'name': '2.1.2', 'ts': 1581255292000}, {'name': '2.1.0', 'ts': 1562737705000}, {'name': '1.0.2', 'ts': 1511446835000}, {'name': '1.0.0', 'ts': 1510634927000}, {'name': '1.0.3', 'ts': 1512297050000}, {'name': '1.0.1', 'ts': 1511360284000}]"
com.helger:ph-fatturapa,com.helger:ph-fatturapa:2.0.2,2.0.2,1680903547000,15,8,5,http://github.com/phax/ph-fatturapa,phax,ph-fatturapa,https://api.github.com/repos/phax/ph-fatturapa/languages,Java,True,"[{'name': '1.1.0', 'ts': 1616367685000}, {'name': '1.2.0', 'ts': 1619977968000}, {'name': '1.0.3', 'ts': 1600369010000}, {'name': '1.0.1', 'ts': 1593530133000}, {'name': '1.0.2', 'ts': 1598629288000}, {'name': '1.0.0', 'ts': 1592373362000}, {'name': '2.0.0', 'ts': 1673196895000}, {'name': '2.0.1', 'ts': 1679468436000}, {'name': '2.0.2', 'ts': 1680903547000}]"
com.robinhowlett:horse-racing-parser,com.robinhowlett:horse-racing-parser:1.0.0.RELEASE,1.0.0.RELEASE,1575174553000,0,1,1,https://github.com/robinhowlett/horse-racing-parser,robinhowlett,horse-racing-parser,https://api.github.com/repos/robinhowlett/horse-racing-parser/languages,Java,True,"[{'name': '1.0.0.RELEASE', 'ts': 1575174553000}]"
org.fuin:utils4swing,org.fuin:utils4swing:0.9.5,0.9.5,1372077518000,0,2,1,https://github.com/fuinorg/utils4swing/,fuinorg,utils4swing,https://api.github.com/repos/fuinorg/utils4swing/languages,Java,True,"[{'name': '0.9.5', 'ts': 1372077518000}, {'name': '0.9.4', 'ts': 1371975140000}]"
com.github.sbabcoc:logback-testng,com.github.sbabcoc:logback-testng:2.0.0,2.0.0,1654925002000,14,5,1,https://github.com/sbabcoc/logback-testng/tree/master,sbabcoc,logback-testng,https://api.github.com/repos/sbabcoc/logback-testng/languages,Java,True,"[{'name': '1.0.2', 'ts': 1552501401000}, {'name': '1.0.0', 'ts': 1484663550000}, {'name': '1.0.1', 'ts': 1536625698000}, {'name': '1.3.0', 'ts': 1585174293000}, {'name': '1.3.3', 'ts': 1629526770000}, {'name': '1.3.2', 'ts': 1611725835000}, {'name': '1.3.4', 'ts': 1629617563000}, {'name': '1.3.1', 'ts': 1585364875000}, {'name': '1.3.5', 'ts': 1652669702000}, {'name': '1.1.1', 'ts': 1555352624000}, {'name': '1.1.2', 'ts': 1574104862000}, {'name': '1.1.0', 'ts': 1555027336000}, {'name': '1.2.0', 'ts': 1574105884000}, {'name': '2.0.0', 'ts': 1654925002000}]"
org.beigesoft:beige-blc,org.beigesoft:beige-blc:1.1,1.1,1604648097000,0,8,3,https://github.com/demidenko05/beige-blc.git,demidenko05,beige-blc,https://api.github.com/repos/demidenko05/beige-blc/languages,Java,True,"[{'name': '1.0', 'ts': 1571042770000}, {'name': '1.1', 'ts': 1604648097000}]"
com.yakaz.elasticsearch.plugins:elasticsearch-action-updatebyquery,com.yakaz.elasticsearch.plugins:elasticsearch-action-updatebyquery:2.6.0,2.6.0,1439952725000,0,8,1,https://github.com/yakaz/elasticsearch-action-updatebyquery.git,yakaz,elasticsearch-action-updatebyquery,https://api.github.com/repos/yakaz/elasticsearch-action-updatebyquery/languages,Java,True,"[{'name': '2.2.0', 'ts': 1407946359000}, {'name': '2.3.0', 'ts': 1422715374000}, {'name': '2.4.0', 'ts': 1422715080000}, {'name': '2.5.1', 'ts': 1430495425000}, {'name': '2.5.0', 'ts': 1429195672000}, {'name': '2.0.0', 'ts': 1396877678000}, {'name': '2.0.1', 'ts': 1407490307000}, {'name': '2.1.0', 'ts': 1407775998000}, {'name': '2.1.1', 'ts': 1407926278000}, {'name': '2.6.0', 'ts': 1439952725000}, {'name': '1.4.2', 'ts': 1396623767000}, {'name': '1.4.1', 'ts': 1392743501000}, {'name': '1.4.0', 'ts': 1383834532000}, {'name': '1.5.0', 'ts': 1389171809000}, {'name': '1.6.0', 'ts': 1392372008000}, {'name': '1.6.1', 'ts': 1396626997000}, {'name': '1.0.0', 'ts': 1360767745000}, {'name': '1.1.0', 'ts': 1362150408000}, {'name': '1.2.0', 'ts': 1376998412000}, {'name': '1.3.0', 'ts': 1381134992000}]"
de.centerdevice:bean-bouncer,de.centerdevice:bean-bouncer:0.0.1,0.0.1,1543922871000,0,3,1,https://github.com/CenterDevice/bean-bouncer,CenterDevice,bean-bouncer,https://api.github.com/repos/CenterDevice/bean-bouncer/languages,Java,True,"[{'name': '0.0.1', 'ts': 1543922871000}]"
com.github.chenhaiyangs:ruubypay-configx-core,com.github.chenhaiyangs:ruubypay-configx-core:1.3.0,1.3.0,1542767649000,0,9,5,https://github.com/chenhaiyangs/ruubypay-configx-package,chenhaiyangs,ruubypay-configx-package,https://api.github.com/repos/chenhaiyangs/ruubypay-configx-package/languages,Java,True,"[{'name': '1.3.0', 'ts': 1542767649000}, {'name': '1.2.0', 'ts': 1536567799000}, {'name': '1.1.0', 'ts': 1536321675000}, {'name': '1.0.0', 'ts': 1528707016000}]"
